"id","property_type","city","price","sq_m_built","n_bedrooms","bathrooms","floor","year_built","exterior","parking","log_price","city-neighborhood"
102526415,Flat / apartment,Santa Coloma de Gramenet,235000,86,4,1,2,1970,True,False,12,Santa Coloma de Gramenet - Centre
102560324,Flat / apartment,Santa Coloma de Gramenet,92000,72,2,1,2,1970,True,False,11,Santa Coloma de Gramenet - Fondo
102357808,Flat / apartment,Santa Coloma de Gramenet,63200,71,2,1,0,1973,False,False,11,Santa Coloma de Gramenet - El Raval
102251173,Flat / apartment,Santa Coloma de Gramenet,95500,51,3,1,0,1974,False,False,11,Santa Coloma de Gramenet - Fondo
102744251,Flat / apartment,Santa Coloma de Gramenet,227500,66,3,1,2,1969,True,False,12,Santa Coloma de Gramenet - Santa Coloma de Gramenet
102055680,Flat / apartment,Santa Coloma de Gramenet,110000,78,2,1,2,1970,False,False,11,Santa Coloma de Gramenet - Santa Coloma de Gramenet
103224093,Flat / apartment,Santa Coloma de Gramenet,280000,128,4,2,1,1970,True,False,12,Santa Coloma de Gramenet - Centre
104094741,Flat / apartment,Santa Coloma de Gramenet,140000,72,3,1,1,1900,True,False,11,Santa Coloma de Gramenet - El Raval
102135393,Flat / apartment,Santa Coloma de Gramenet,126000,76,2,1,2,1969,True,False,11,Santa Coloma de Gramenet - Santa Coloma de Gramenet
102377101,Flat / apartment,Santa Coloma de Gramenet,108000,65,3,1,1,1970,False,False,11,Santa Coloma de Gramenet - Santa Coloma de Gramenet
101664167,Flat / apartment,Santa Coloma de Gramenet,127500,51,2,1,0,1971,True,False,11,Santa Coloma de Gramenet - Santa Coloma de Gramenet
104006127,Flat / apartment,Barcelona,268000,65,2,1,3,1966,True,False,12,Barcelona - La Font de la Guatlla
104202522,Flat / apartment,Barcelona,270000,80,3,1,4,1954,True,False,12,Barcelona - La Font de la Guatlla
104328569,Flat / apartment,Barcelona,598750,120,5,2,5,1975,True,False,13,Barcelona - La Font de la Guatlla
99161750,Flat / apartment,Barcelona,275000,80,3,2,4,1966,False,False,12,Barcelona - La Font de la Guatlla
101230243,Duplex,Barcelona,560000,130,3,2,1,1970,True,True,13,Barcelona - Vallvidrera - El Tibidabo i les Planes
102732293,Flat / apartment,Barcelona,1975000,413,6,5,3,1915,True,True,14,Barcelona - Sarrià-Sant Gervasi
103368494,Flat / apartment,Barcelona,480000,160,3,2,0,1992,False,False,13,Barcelona - Vallvidrera - El Tibidabo i les Planes
103395625,House,Barcelona,2500000,176,5,3,3,1950,False,False,14,Barcelona - Sarrià-Sant Gervasi
100176933,Detached house,Barcelona,7000000,550,10,4,3,1973,False,False,15,Barcelona - Sarrià-Sant Gervasi
103697226,Flat / apartment,Barcelona,930000,161,4,3,4,1976,True,False,13,Barcelona - Sant Gervasi - La Bonanova
103710364,Flat / apartment,Barcelona,2100000,375,6,5,4,1950,True,False,14,Barcelona - Sant Gervasi - La Bonanova
104222166,Flat / apartment,Barcelona,890000,125,3,2,6,1973,True,False,13,Barcelona - Sant Gervasi - La Bonanova
100282781,Penthouse,Barcelona,750000,103,2,2,7,1975,True,False,13,Barcelona - Sarrià-Sant Gervasi
104383287,Flat / apartment,Barcelona,1400000,203,4,4,6,1999,True,True,14,Barcelona - Sant Gervasi - La Bonanova
104168550,Flat / apartment,Barcelona,2450000,182,4,4,1,2007,True,True,14,Barcelona - Sarrià-Sant Gervasi
98892155,Duplex,Barcelona,1750000,183,3,3,0,2022,True,False,14,Barcelona - Sarrià-Sant Gervasi
103433568,Flat / apartment,Barcelona,850000,137,4,2,1,1977,True,True,13,Barcelona - Sant Gervasi - La Bonanova
103819401,Flat / apartment,Barcelona,890000,160,4,3,1,1975,True,False,13,Barcelona - Sarrià-Sant Gervasi
104317513,Flat / apartment,Barcelona,1455000,250,2,2,0,2023,True,True,14,Barcelona - Sarrià-Sant Gervasi
100066221,Detached house,Barcelona,6800000,870,6,4,0,1973,False,True,15,Barcelona - Sarrià-Sant Gervasi
104223960,Penthouse,Barcelona,815000,101,3,2,1,2023,True,False,13,Barcelona - Horta Guinardó
102850990,Flat / apartment,Barcelona,559000,87,3,2,1,1992,True,False,13,Barcelona - La Vall d'Hebron - La Clota
103057082,Flat / apartment,Barcelona,265000,83,4,1,1,1970,True,False,12,Barcelona - Vilapicina i la Torre Llobeta
99930487,Flat / apartment,Barcelona,375000,115,3,2,3,1980,True,False,12,Barcelona - Vilapicina i la Torre Llobeta
103953068,Duplex,Barcelona,690000,167,3,3,1,1947,False,True,13,Barcelona - Vilapicina i la Torre Llobeta
104114723,Flat / apartment,Barcelona,192000,45,2,1,1,1956,False,False,12,Barcelona - Vilapicina i la Torre Llobeta
104016915,Flat / apartment,Barcelona,240000,63,2,1,0,1979,True,False,12,Barcelona - Nou Barris
103956596,Duplex,Barcelona,690000,167,3,3,1,1947,False,True,13,Barcelona - Nou Barris
104395545,Flat / apartment,Barcelona,419000,104,4,2,2,1990,True,True,12,Barcelona - Sant Martí
104253704,Flat / apartment,Barcelona,210000,71,3,1,7,1967,True,False,12,Barcelona - Sant Martí
103987659,Flat / apartment,Barcelona,585000,102,3,2,5,2008,True,False,13,Barcelona - Provençals del Poblenou
103815590,Flat / apartment,Barcelona,380000,95,3,2,7,1979,True,True,12,Barcelona - Hostafrancs
104206021,Flat / apartment,Barcelona,340000,73,3,1,2,1936,True,False,12,Barcelona - Hostafrancs
104094462,Flat / apartment,Barcelona,295000,75,2,1,1,1997,True,False,12,Barcelona - Hostafrancs
101938587,Flat / apartment,Barcelona,161000,56,2,1,0,1969,False,False,11,Barcelona - Sants-Montjuïc
103926982,Flat / apartment,Barcelona,95000,52,3,1,0,1900,True,False,11,Barcelona - Hostafrancs
103359267,Flat / apartment,Barcelona,2600000,240,4,4,3,2011,True,True,14,Barcelona - Pedralbes
100452463,Flat / apartment,Barcelona,490000,85,3,2,4,1952,True,True,13,Barcelona - Pedralbes
101340492,Flat / apartment,Barcelona,850000,140,4,2,1,1990,True,True,13,Barcelona - Pedralbes
98824238,Flat / apartment,Barcelona,490000,85,3,2,4,1952,True,True,13,Barcelona - Pedralbes
100496318,Flat / apartment,Barcelona,1295000,313,5,4,3,1972,True,True,14,Barcelona - Pedralbes
101432673,Flat / apartment,Barcelona,1550000,293,6,5,3,1969,True,True,14,Barcelona - Les Corts
103385088,Flat / apartment,Barcelona,2300000,226,5,4,1,1965,True,True,14,Barcelona - Pedralbes
99818544,Estate,Barcelona,6300000,900,6,7,3,1969,False,False,15,Barcelona - Les Corts
102328644,Flat / apartment,Barcelona,150000,72,3,1,1,1970,False,False,11,Barcelona - Horta Guinardó
101462039,Flat / apartment,Barcelona,199000,65,3,1,1,1969,False,False,12,Barcelona - Sant Andreu
103746963,Penthouse,Barcelona,229000,47,0,1,4,1820,True,False,12,Barcelona - El Poblenou
102864107,Flat / apartment,Barcelona,795000,140,2,2,0,2009,True,False,13,Barcelona - El Poblenou
103827396,Flat / apartment,Barcelona,810000,123,3,2,0,2002,True,False,13,Barcelona - El Poblenou
104392155,Flat / apartment,Barcelona,415000,95,3,1,1,1930,True,False,12,Barcelona - El Poblenou
104367430,Flat / apartment,Barcelona,480000,103,4,2,4,1985,True,False,13,Barcelona - El Poblenou
103315563,Flat / apartment,Barcelona,189900,51,2,1,2,1950,False,False,12,Barcelona - El Poblenou
103815603,Duplex,Barcelona,810000,125,3,2,0,2002,True,False,13,Barcelona - El Poblenou
102978665,Flat / apartment,Barcelona,460000,89,4,2,2,1978,False,False,13,Barcelona - El Poblenou
104246708,Flat / apartment,Barcelona,319000,57,3,1,5,1920,True,False,12,Barcelona - El Poblenou
97248421,Flat / apartment,Barcelona,190000,58,3,1,1,1964,False,False,12,Barcelona - La Bordeta
100874020,Flat / apartment,Barcelona,469200,115,4,2,1,2002,True,False,13,Barcelona - La Bordeta
104014770,Flat / apartment,Barcelona,298000,69,2,1,1,1969,True,False,12,Barcelona - La Bordeta
104226515,Flat / apartment,Barcelona,290000,64,3,2,2,1985,True,False,12,Barcelona - Sants-Montjuïc
100620063,Studio flat,Barcelona,190000,53,0,1,1,1980,True,False,12,Barcelona - Sants-Montjuïc
101472209,Penthouse,Barcelona,2315000,159,3,2,0,1973,False,False,14,Barcelona - Sarrià-Sant Gervasi
104286371,Flat / apartment,Barcelona,860000,140,4,3,0,1970,True,False,13,Barcelona - Sant Gervasi - Galvany
103739377,Flat / apartment,Barcelona,845000,120,3,2,5,1987,True,True,13,Barcelona - Sant Gervasi - Galvany
103107229,Flat / apartment,Barcelona,4300000,417,6,6,5,1975,True,True,15,Barcelona - Sarrià-Sant Gervasi
102140413,Flat / apartment,Barcelona,4950000,549,5,8,3,1968,True,True,15,Barcelona - Sant Gervasi - Galvany
100837841,Terraced house,Barcelona,1800000,360,5,4,0,1998,False,True,14,Barcelona - Sarrià-Sant Gervasi
103521722,Flat / apartment,Barcelona,5000000,719,7,7,4,1958,True,True,15,Barcelona - Sant Gervasi - Galvany
103945506,Duplex,Barcelona,3200000,345,6,4,6,1953,True,True,14,Barcelona - Sant Gervasi - Galvany
100846299,Flat / apartment,Barcelona,495000,123,4,2,2,1960,True,False,13,Barcelona - Sant Gervasi - Galvany
103760872,Flat / apartment,Barcelona,750000,148,4,2,5,1950,True,False,13,Barcelona - Sant Gervasi - Galvany
103220659,Penthouse,Barcelona,1250000,220,5,3,10,1965,True,True,14,Barcelona - Sant Gervasi - Galvany
103126500,Flat / apartment,Barcelona,850000,150,5,3,1,1953,True,False,13,Barcelona - Sant Gervasi - Galvany
103418917,Flat / apartment,Barcelona,950000,202,4,4,0,2000,True,False,13,Barcelona - Sant Gervasi - Galvany
103453743,Flat / apartment,Barcelona,1975000,289,6,4,6,1968,True,False,14,Barcelona - Sarrià-Sant Gervasi
99517048,Flat / apartment,Barcelona,1355000,133,3,3,1,2022,True,False,14,Barcelona - Sarrià-Sant Gervasi
103211426,Flat / apartment,Barcelona,470000,53,1,1,0,1973,True,False,13,Barcelona - Sarrià-Sant Gervasi
101313604,Flat / apartment,Barcelona,1050000,207,5,4,3,1940,True,False,13,Barcelona - Sant Gervasi - Galvany
101241652,Flat / apartment,Barcelona,525000,124,3,2,4,1965,True,False,13,Barcelona - Sant Gervasi - Galvany
103226441,Flat / apartment,Barcelona,470000,53,1,1,0,1931,True,False,13,Barcelona - Sant Gervasi - Galvany
104296481,Flat / apartment,Barcelona,760000,175,5,4,2,1976,True,False,13,Barcelona - Sarrià-Sant Gervasi
103580224,Flat / apartment,Barcelona,240000,65,3,1,1,1971,True,False,12,Barcelona - Sants - Badal
104168979,Duplex,Barcelona,475000,161,5,2,1,1975,True,False,13,Barcelona - Sants - Badal
103776067,Flat / apartment,Barcelona,270000,72,3,1,2,1979,True,False,12,Barcelona - Sants - Badal
96994561,Flat / apartment,Barcelona,190000,52,3,1,3,1964,True,False,12,Barcelona - Sants - Badal
99141998,Penthouse,Barcelona,165000,35,1,1,3,1967,True,False,12,Barcelona - Sants - Badal
100480510,Flat / apartment,Barcelona,960000,146,4,2,3,1970,True,True,13,Barcelona - Sarrià-Sant Gervasi
104358694,Flat / apartment,Barcelona,1450000,170,3,3,5,1980,True,True,14,Barcelona - Sarrià-Sant Gervasi
104172032,Flat / apartment,Barcelona,1900000,375,5,6,4,1992,True,False,14,Barcelona - Sarrià-Sant Gervasi
104353200,Flat / apartment,Barcelona,245000,70,2,1,0,2001,True,False,12,Barcelona - El Coll
100943254,Flat / apartment,Barcelona,530000,109,2,2,3,1973,True,False,13,Barcelona - Can Baró
96566854,Semi-detached house,Barcelona,162000,49,2,1,0,1970,False,False,11,Barcelona - Horta Guinardó
104196300,Terraced house,Barcelona,205000,104,3,1,2,1969,False,False,12,Barcelona - Sant Andreu
101340323,Flat / apartment,Barcelona,263000,133,3,2,2,2007,True,False,12,Barcelona - La Trinitat Vella
104074563,Penthouse,Barcelona,133500,81,4,1,0,1974,True,False,11,Barcelona - La Trinitat Vella
102121879,Flat / apartment,Barcelona,133500,74,4,1,0,1969,False,False,11,Barcelona - Sant Andreu
104223488,Flat / apartment,Hospitalet de Llobregat,340000,104,3,2,0,1972,True,False,12,Hospitalet de Llobregat - Sant Josep
104380557,Flat / apartment,Hospitalet de Llobregat,309000,58,3,1,2,1972,True,False,12,Hospitalet de Llobregat - Sanfeliu
98339880,Flat / apartment,Hospitalet de Llobregat,426500,95,3,2,1,1963,True,False,12,Hospitalet de Llobregat - La Torrasa
103993978,Flat / apartment,Hospitalet de Llobregat,329000,130,4,2,0,1989,True,False,12,Hospitalet de Llobregat - Pubilla Cases
103543850,Flat / apartment,Hospitalet de Llobregat,329000,130,4,2,3,1989,True,False,12,Hospitalet de Llobregat - Pubilla Cases
104061465,Flat / apartment,Hospitalet de Llobregat,145000,53,3,1,1,1962,True,False,11,Hospitalet de Llobregat - Pubilla Cases
104109394,Penthouse,Hospitalet de Llobregat,255000,70,2,1,2,2001,True,False,12,Hospitalet de Llobregat - Centre
104128765,Flat / apartment,Hospitalet de Llobregat,210000,91,3,1,3,1962,False,False,12,Hospitalet de Llobregat - La Florida - Les Planes
100373001,Duplex,Hospitalet de Llobregat,400000,98,4,3,0,1971,True,False,12,Hospitalet de Llobregat - Sanfeliu
104044402,Flat / apartment,Hospitalet de Llobregat,99000,45,2,1,0,1960,False,False,11,Hospitalet de Llobregat - Collblanc
102894184,Flat / apartment,Hospitalet de Llobregat,293000,80,3,2,2,1970,True,False,12,Hospitalet de Llobregat - Centre
104352196,Flat / apartment,Hospitalet de Llobregat,212000,80,3,1,1,1968,True,False,12,Hospitalet de Llobregat - La Florida
103266048,Flat / apartment,Hospitalet de Llobregat,250000,100,5,2,1,1929,False,False,12,Hospitalet de Llobregat - La Torrasa
103922878,Flat / apartment,Hospitalet de Llobregat,475000,530,1,2,1,1963,True,False,13,Hospitalet de Llobregat - Collblanc
104349977,Flat / apartment,Hospitalet de Llobregat,221000,80,4,1,4,1964,True,False,12,Hospitalet de Llobregat - Les Planes
97518010,Flat / apartment,Hospitalet de Llobregat,350000,90,3,2,0,1974,True,False,12,Hospitalet de Llobregat - Santa Eulàlia
103502735,Flat / apartment,Hospitalet de Llobregat,160000,70,3,1,3,1957,True,False,11,Hospitalet de Llobregat - La Florida
102971191,Flat / apartment,Hospitalet de Llobregat,228000,84,4,1,5,1973,True,False,12,Hospitalet de Llobregat - La Florida
103362969,Flat / apartment,Hospitalet de Llobregat,85000,49,1,1,0,1975,True,False,11,Hospitalet de Llobregat - Pubilla Cases
104211796,Flat / apartment,Hospitalet de Llobregat,215285,108,4,2,1,1967,True,False,12,Hospitalet de Llobregat - Pubilla Cases
96313887,Flat / apartment,Hospitalet de Llobregat,215000,66,3,1,6,1974,True,False,12,Hospitalet de Llobregat - Santa Eulàlia
104290037,Flat / apartment,Hospitalet de Llobregat,135000,70,3,1,1,1968,True,False,11,Hospitalet de Llobregat - La Florida
102165029,Penthouse,Hospitalet de Llobregat,137000,70,3,1,5,1956,True,False,11,Hospitalet de Llobregat - Centre
102574314,Flat / apartment,Hospitalet de Llobregat,139000,75,3,1,6,1974,True,False,11,Hospitalet de Llobregat - Bellvitge
101936944,Flat / apartment,Hospitalet de Llobregat,100500,46,2,1,0,1969,False,False,11,Hospitalet de Llobregat - Can Serra - Pubilla Cases
103294691,Flat / apartment,Hospitalet de Llobregat,295000,81,3,2,1,2005,True,False,12,Hospitalet de Llobregat - Centre
103081274,Studio flat,Hospitalet de Llobregat,165000,180,0,3,1,1963,True,False,12,Hospitalet de Llobregat - Collblanc
104325907,Flat / apartment,Hospitalet de Llobregat,157000,89,2,2,0,1974,False,False,11,Hospitalet de Llobregat - Collblanc
103204261,Flat / apartment,Hospitalet de Llobregat,129000,54,2,1,0,1926,False,False,11,Hospitalet de Llobregat - Collblanc
103614242,Detached house,Hospitalet de Llobregat,498350,243,5,4,5,1991,False,True,13,Hospitalet de Llobregat - Collblanc
102160766,Flat / apartment,Hospitalet de Llobregat,145000,82,3,1,5,1966,True,False,11,Hospitalet de Llobregat - Les Planes
103566511,Flat / apartment,Hospitalet de Llobregat,125000,49,2,1,2,1968,True,False,11,Hospitalet de Llobregat - La Florida
104144818,Flat / apartment,Hospitalet de Llobregat,134000,66,2,1,1,1967,True,False,11,Hospitalet de Llobregat - La Torrasa
104365875,Flat / apartment,Hospitalet de Llobregat,88700,72,3,1,2,1966,False,False,11,Hospitalet de Llobregat - La Florida - Les Planes
104145403,Flat / apartment,Hospitalet de Llobregat,125000,54,3,1,0,1960,True,False,11,Hospitalet de Llobregat - Les Planes
102471859,Penthouse,Hospitalet de Llobregat,195000,100,2,2,4,1966,True,False,12,Hospitalet de Llobregat - La Florida - Les Planes
103277997,Flat / apartment,Hospitalet de Llobregat,80000,54,3,1,0,1966,True,False,11,Hospitalet de Llobregat - Les Planes
104089470,Flat / apartment,Hospitalet de Llobregat,134000,66,2,1,5,1967,False,False,11,Hospitalet de Llobregat - La Torrasa
98839486,Flat / apartment,Hospitalet de Llobregat,73400,52,2,1,1,1969,False,False,11,Hospitalet de Llobregat - Can Serra - Pubilla Cases
102026153,Duplex,Hospitalet de Llobregat,124900,68,3,1,3,1971,True,False,11,Hospitalet de Llobregat - Sanfeliu
103165164,Flat / apartment,Hospitalet de Llobregat,320000,85,3,1,3,1963,True,False,12,Hospitalet de Llobregat - Collblanc
102930498,Studio flat,Hospitalet de Llobregat,104000,51,0,1,1,1968,False,False,11,Hospitalet de Llobregat - La Florida
102796925,Flat / apartment,Hospitalet de Llobregat,69600,49,3,1,3,1969,False,False,11,Hospitalet de Llobregat - Can Serra - Pubilla Cases
102916808,Flat / apartment,Hospitalet de Llobregat,42800,43,2,1,2,1969,False,False,10,Hospitalet de Llobregat - Can Serra - Pubilla Cases
101939867,Flat / apartment,Hospitalet de Llobregat,102500,48,2,1,4,1969,False,False,11,Hospitalet de Llobregat - Can Serra - Pubilla Cases
103509768,Flat / apartment,Barcelona,246000,58,1,1,1,2008,True,False,12,Barcelona - Sants
104379273,Flat / apartment,Barcelona,160000,60,3,1,5,1935,True,False,11,Barcelona - Sants
103820097,Flat / apartment,Barcelona,319000,70,2,1,0,1998,True,False,12,Barcelona - Sants
103706138,Flat / apartment,Barcelona,240000,64,2,1,3,1963,True,False,12,Barcelona - Sants
103777868,Flat / apartment,Barcelona,265000,66,3,1,1,1967,True,False,12,Barcelona - Sants
104333466,Flat / apartment,Barcelona,239000,76,3,1,0,1969,False,False,12,Barcelona - Sants-Montjuïc
102081768,Flat / apartment,Barcelona,275000,42,1,1,1,1966,True,False,12,Barcelona - Sants
103193014,Duplex,Barcelona,360500,73,1,2,0,1971,True,False,12,Barcelona - La Salut
103853502,Flat / apartment,Barcelona,240000,77,3,1,1,1977,True,False,12,Barcelona - La Salut
104311117,Flat / apartment,Barcelona,345000,88,4,2,1,1970,True,False,12,Barcelona - La Salut
103858227,Flat / apartment,Barcelona,170000,75,2,1,1,1956,True,False,12,Barcelona - La Teixonera
103435942,Penthouse,Barcelona,289000,88,2,2,3,2023,False,False,12,Barcelona - La Teixonera
104037674,Flat / apartment,Barcelona,280000,65,2,1,1,2021,False,False,12,Barcelona - La Teixonera
103405532,Terraced house,Barcelona,647500,204,4,3,4,1993,False,False,13,Barcelona - La Teixonera
101460593,Flat / apartment,Barcelona,196000,75,2,1,1,1975,True,False,12,Barcelona - La Teixonera
104132122,Flat / apartment,Barcelona,195000,70,3,1,1,1979,False,False,12,Barcelona - La Teixonera
103738004,Flat / apartment,Barcelona,188000,63,3,1,1,1960,True,False,12,Barcelona - La Teixonera
94344455,Flat / apartment,Barcelona,160900,71,3,1,0,1970,False,False,11,Barcelona - Horta Guinardó
